,label,i,test
1598,5,1598,False
1599,2,1599,False
1600,6,1600,False
1601,3,1601,False
1602,9,1602,False
1603,6,1603,False
1604,7,1604,False
1605,8,1605,True
1606,4,1606,False
1607,8,1607,False
1608,5,1608,False
1609,7,1609,False
1610,6,1610,False
1611,9,1611,False
1612,6,1612,True
1613,9,1613,False
1614,7,1614,False
1615,2,1615,False
1616,9,1616,False
1617,4,1617,True
1618,3,1618,False
1619,7,1619,False
1620,2,1620,False
1621,0,1621,False
1622,9,1622,False
1623,9,1623,False
1624,8,1624,True
1625,8,1625,False
1626,9,1626,False
1627,3,1627,False
1628,4,1628,False
1629,3,1629,False
1630,9,1630,False
1631,4,1631,True
1632,5,1632,False
1633,5,1633,False
1634,1,1634,False
1635,6,1635,True
1636,9,1636,False
1637,0,1637,False
1638,5,1638,True
1639,2,1639,False
1640,8,1640,False
1641,6,1641,True
1642,5,1642,True
1643,7,1643,False
1644,4,1644,False
1645,1,1645,False
1646,6,1646,False
1647,1,1647,True
1648,5,1648,False
1649,0,1649,True
1650,8,1650,False
1651,6,1651,False
1652,8,1652,False
1653,4,1653,False
1654,2,1654,False
1655,8,1655,False
1656,0,1656,False
1657,1,1657,False
1658,2,1658,False
1659,1,1659,False
1660,7,1660,True
1661,1,1661,False
1662,2,1662,False
1663,6,1663,False
1664,8,1664,False
1665,9,1665,False
1666,0,1666,False
1667,9,1667,False
1668,6,1668,False
1669,8,1669,True
1670,7,1670,False
1671,9,1671,False
1672,9,1672,False
1673,0,1673,False
1674,2,1674,True
1675,7,1675,False
1676,2,1676,False
1677,3,1677,True
1678,2,1678,False
1679,2,1679,False
1680,4,1680,True
1681,1,1681,True
1682,8,1682,True
1683,0,1683,False
1684,4,1684,False
1685,7,1685,False
1686,1,1686,True
1687,2,1687,False
1688,3,1688,True
1689,7,1689,False
1690,5,1690,False
1691,7,1691,True
1692,9,1692,True
1693,9,1693,False
1694,7,1694,False
1695,3,1695,False
1696,6,1696,False
1697,8,1697,False
1698,5,1698,True
1699,8,1699,True
1700,7,1700,False
1701,0,1701,False
1702,7,1702,False
1703,1,1703,False
1704,4,1704,False
1705,1,1705,False
1706,2,1706,False
1707,3,1707,False
1708,7,1708,False
1709,0,1709,True
1710,3,1710,False
1711,9,1711,False
1712,4,1712,False
1713,2,1713,False
1714,2,1714,True
1715,4,1715,False
1716,7,1716,False
1717,0,1717,False
1718,3,1718,False
1719,1,1719,True
1720,8,1720,False
1721,5,1721,False
1722,6,1722,True
1723,2,1723,True
1724,2,1724,True
1725,6,1725,False
1726,9,1726,False
1727,8,1727,False
1728,6,1728,False
1729,8,1729,True
1730,2,1730,False
1731,8,1731,False
1732,5,1732,False
1733,8,1733,True
1734,7,1734,False
1735,0,1735,False
1736,4,1736,False
1737,0,1737,False
1738,1,1738,False
1739,2,1739,False
1740,3,1740,False
1741,2,1741,False
1742,8,1742,False
1743,9,1743,False
1744,4,1744,True
1745,7,1745,False
1746,4,1746,True
1747,7,1747,False
1748,3,1748,True
1749,9,1749,True
1750,9,1750,False
1751,8,1751,True
1752,3,1752,False
1753,2,1753,False
1754,7,1754,True
1755,9,1755,False
1756,5,1756,False
1757,8,1757,False
1758,9,1758,False
1759,8,1759,False
1760,1,1760,False
1761,2,1761,False
1762,9,1762,True
1763,3,1763,False
1764,3,1764,True
1765,6,1765,False
1766,7,1766,False
1767,5,1767,False
1768,1,1768,False
1769,6,1769,False
1770,6,1770,False
1771,2,1771,False
1772,8,1772,False
1773,8,1773,False
1774,1,1774,False
1775,3,1775,False
1776,8,1776,True
1777,1,1777,True
1778,6,1778,False
1779,8,1779,False
1780,4,1780,False
1781,3,1781,False
1782,8,1782,False
1783,7,1783,False
1784,2,1784,False
1785,2,1785,False
1786,4,1786,True
1787,0,1787,False
1788,5,1788,False
1789,9,1789,False
1790,3,1790,False
1791,1,1791,True
1792,7,1792,False
1793,7,1793,False
1794,8,1794,False
1795,8,1795,False
1796,0,1796,True
1797,4,1797,False
1798,5,1798,False
1799,5,1799,False
1800,4,1800,True
1801,6,1801,False
1802,9,1802,False
1803,2,1803,False
1804,8,1804,True
1805,9,1805,True
1806,8,1806,False
1807,7,1807,False
1808,3,1808,False
1809,4,1809,False
1810,1,1810,False
1811,4,1811,False
1812,4,1812,False
1813,4,1813,True
1814,2,1814,False
1815,9,1815,False
1816,2,1816,False
1817,8,1817,True
1818,5,1818,False
1819,9,1819,False
1820,0,1820,False
1821,2,1821,False
1822,9,1822,False
1823,4,1823,False
1824,3,1824,False
1825,8,1825,False
1826,3,1826,False
1827,7,1827,False
1828,2,1828,False
1829,1,1829,False
1830,2,1830,False
1831,0,1831,False
1832,1,1832,False
1833,7,1833,False
1834,1,1834,True
1835,7,1835,False
1836,1,1836,False
1837,1,1837,False
1838,1,1838,False
1839,3,1839,True
1840,3,1840,False
1841,7,1841,False
1842,2,1842,False
1843,3,1843,False
1844,6,1844,False
1845,7,1845,True
1846,8,1846,False
1847,6,1847,False
1848,8,1848,False
1849,4,1849,False
1850,0,1850,False
1851,6,1851,False
1852,0,1852,False
1853,4,1853,True
1854,0,1854,False
1855,4,1855,True
1856,0,1856,True
1857,8,1857,False
1858,3,1858,True
1859,2,1859,False
1860,3,1860,False
1861,8,1861,False
1862,4,1862,False
1863,7,1863,False
1864,8,1864,False
1865,9,1865,False
1866,2,1866,False
1867,4,1867,False
1868,5,1868,False
1869,6,1869,False
1870,7,1870,True
1871,5,1871,False
1872,2,1872,False
1873,6,1873,False
1874,0,1874,False
1875,3,1875,True
1876,5,1876,False
1877,2,1877,True
1878,2,1878,False
1879,2,1879,False
1880,3,1880,True
1881,1,1881,False
1882,3,1882,False
1883,8,1883,False
1884,4,1884,True
1885,4,1885,False
1886,0,1886,False
1887,8,1887,False
1888,3,1888,False
1889,7,1889,False
1890,0,1890,True
1891,7,1891,False
1892,3,1892,False
1893,9,1893,False
1894,4,1894,False
1895,3,1895,False
1896,5,1896,False
1897,6,1897,False
1898,4,1898,False
1899,3,1899,False
1900,6,1900,False
1901,6,1901,True
1902,8,1902,False
1903,8,1903,False
1904,6,1904,True
1905,6,1905,False
1906,2,1906,False
1907,2,1907,False
1908,5,1908,False
1909,2,1909,False
1910,4,1910,True
1911,2,1911,True
1912,4,1912,False
1913,7,1913,False
1914,5,1914,False
1915,5,1915,False
1916,0,1916,False
1917,3,1917,False
1918,8,1918,False
1919,1,1919,True
1920,6,1920,False
1921,2,1921,False
1922,8,1922,False
1923,3,1923,False
1924,1,1924,False
1925,7,1925,False
1926,7,1926,False
1927,5,1927,False
1928,0,1928,False
1929,7,1929,False
1930,2,1930,False
1931,4,1931,True
1932,3,1932,True
1933,8,1933,False
1934,6,1934,False
1935,3,1935,False
1936,8,1936,True
1937,8,1937,True
1938,0,1938,True
1939,9,1939,False
1940,3,1940,False
1941,5,1941,False
1942,1,1942,True
1943,9,1943,False
1944,6,1944,False
1945,6,1945,False
1946,9,1946,False
1947,7,1947,False
1948,8,1948,False
1949,0,1949,False
1950,0,1950,False
1951,3,1951,False
1952,2,1952,False
1953,0,1953,False
1954,9,1954,False
1955,0,1955,False
1956,0,1956,False
1957,8,1957,False
1958,6,1958,False
1959,3,1959,True
1960,4,1960,False
1961,4,1961,True
1962,6,1962,False
1963,4,1963,False
1964,3,1964,False
1965,8,1965,False
1966,0,1966,False
1967,4,1967,True
1968,2,1968,False
1969,7,1969,True
1970,1,1970,False
1971,8,1971,False
1972,8,1972,False
1973,3,1973,False
1974,1,1974,False
1975,3,1975,False
1976,8,1976,False
1977,3,1977,False
1978,0,1978,False
1979,3,1979,False
1980,2,1980,False
1981,7,1981,False
1982,6,1982,False
1983,8,1983,True
1984,7,1984,False
1985,7,1985,True
1986,6,1986,False
1987,9,1987,False
1988,9,1988,False
1989,3,1989,False
1990,0,1990,False
1991,5,1991,True
1992,3,1992,False
1993,0,1993,True
1994,2,1994,False
1995,3,1995,False
1996,9,1996,True
1997,2,1997,False
1998,0,1998,False
1999,8,1999,True
2000,1,2000,False
2001,7,2001,False
2002,3,2002,False
2003,2,2003,False
2004,6,2004,True
2005,4,2005,False
2006,6,2006,False
2007,5,2007,False
2008,7,2008,False
2009,4,2009,False
2010,6,2010,True
2011,1,2011,False
2012,1,2012,True
2013,9,2013,False
2014,3,2014,True
2015,4,2015,False
2016,1,2016,False
2017,5,2017,True
2018,2,2018,True
2019,2,2019,False
2020,8,2020,False
2021,3,2021,False
2022,8,2022,False
2023,5,2023,False
2024,7,2024,False
2025,5,2025,False
2026,8,2026,True
2027,4,2027,False
2028,9,2028,False
2029,6,2029,False
2030,8,2030,False
2031,1,2031,False
2032,0,2032,False
2033,7,2033,False
2034,1,2034,False
2035,2,2035,False
2036,0,2036,True
2037,7,2037,False
2038,2,2038,True
2039,0,2039,False
2040,9,2040,False
2041,7,2041,False
2042,7,2042,False
2043,9,2043,False
2044,7,2044,True
2045,3,2045,True
2046,7,2046,True
2047,9,2047,False
2048,9,2048,True
2049,2,2049,False
2050,7,2050,True
2051,5,2051,False
2052,3,2052,False
2053,8,2053,False
2054,3,2054,True
2055,7,2055,True
2056,9,2056,False
2057,7,2057,True
2058,3,2058,False
2059,0,2059,False
2060,2,2060,False
2061,6,2061,False
2062,1,2062,False
2063,0,2063,True
2064,9,2064,False
2065,8,2065,True
2066,1,2066,False
2067,9,2067,False
2068,0,2068,True
2069,6,2069,False
2070,3,2070,False
2071,0,2071,True
2072,5,2072,False
2073,3,2073,True
2074,4,2074,True
2075,2,2075,False
2076,7,2076,False
2077,7,2077,True
2078,7,2078,True
2079,4,2079,False
2080,1,2080,False
2081,6,2081,False
2082,9,2082,True
2083,7,2083,False
2084,3,2084,False
2085,7,2085,False
2086,3,2086,False
2087,6,2087,False
2088,2,2088,False
2089,3,2089,False
2090,1,2090,True
2091,2,2091,False
2092,8,2092,False
2093,0,2093,False
2094,0,2094,False
2095,2,2095,False
2096,7,2096,True
2097,5,2097,False
2098,9,2098,False
2099,0,2099,True
2100,1,2100,True
2101,7,2101,False
2102,0,2102,True
2103,5,2103,False
2104,7,2104,False
2105,2,2105,True
2106,2,2106,False
2107,9,2107,False
2108,2,2108,True
2109,1,2109,False
2110,9,2110,False
2111,5,2111,False
2112,0,2112,False
2113,7,2113,False
2114,2,2114,False
2115,8,2115,False
2116,0,2116,True
2117,3,2117,False
2118,8,2118,False
2119,5,2119,False
2120,6,2120,False
2121,0,2121,False
2122,9,2122,False
2123,2,2123,False
2124,6,2124,False
2125,7,2125,False
2126,1,2126,False
2127,1,2127,False
2128,6,2128,False
2129,5,2129,False
2130,2,2130,False
2131,5,2131,True
2132,8,2132,True
2133,3,2133,True
2134,3,2134,False
2135,3,2135,False
2136,9,2136,False
2137,0,2137,False
2138,5,2138,True
2139,5,2139,False
2140,1,2140,False
2141,2,2141,False
2142,3,2142,False
2143,0,2143,False
2144,3,2144,False
2145,9,2145,True
2146,3,2146,False
2147,5,2147,False
2148,3,2148,True
2149,6,2149,False
2150,0,2150,True
2151,6,2151,False
2152,4,2152,False
2153,0,2153,True
2154,8,2154,True
2155,2,2155,False
2156,0,2156,False
2157,9,2157,False
2158,7,2158,False
2159,1,2159,False
2160,2,2160,True
2161,4,2161,False
2162,1,2162,False
2163,5,2163,False
2164,4,2164,False
2165,7,2165,False
2166,4,2166,False
2167,8,2167,False
2168,9,2168,False
2169,9,2169,False
2170,9,2170,False
2171,8,2171,True
2172,1,2172,False
2173,1,2173,False
2174,6,2174,False
2175,8,2175,False
2176,8,2176,False
2177,0,2177,True
2178,7,2178,False
2179,9,2179,False
2180,8,2180,False
2181,9,2181,True
2182,1,2182,False
2183,3,2183,False
2184,7,2184,False
2185,1,2185,True
2186,7,2186,False
2187,6,2187,False
2188,2,2188,False
2189,1,2189,False
2190,3,2190,False
2191,5,2191,False
2192,5,2192,False
2193,3,2193,True
2194,1,2194,False
2195,6,2195,False
2196,1,2196,False
2197,8,2197,False
2198,6,2198,False
2199,6,2199,False
2200,3,2200,False
2201,5,2201,False
2202,4,2202,False
2203,2,2203,False
2204,5,2204,False
2205,1,2205,False
2206,0,2206,False
2207,2,2207,False
2208,8,2208,True
2209,0,2209,False
2210,9,2210,False
2211,8,2211,False
2212,1,2212,False
2213,6,2213,False
2214,6,2214,True
2215,9,2215,False
2216,2,2216,False
2217,4,2217,True
2218,4,2218,True
2219,1,2219,False
2220,3,2220,False
2221,4,2221,False
2222,9,2222,False
2223,3,2223,False
2224,2,2224,False
2225,0,2225,True
2226,1,2226,True
2227,4,2227,False
2228,3,2228,False
2229,1,2229,False
2230,5,2230,True
2231,0,2231,False
2232,4,2232,False
2233,0,2233,True
2234,3,2234,False
2235,4,2235,False
2236,6,2236,False
2237,5,2237,False
2238,4,2238,False
2239,8,2239,False
2240,5,2240,False
2241,5,2241,False
2242,7,2242,False
2243,0,2243,True
2244,9,2244,False
2245,2,2245,False
2246,1,2246,False
2247,5,2247,False
2248,6,2248,False
2249,1,2249,False
2250,4,2250,False
2251,5,2251,False
2252,8,2252,False
2253,3,2253,False
2254,2,2254,False
2255,7,2255,False
2256,4,2256,False
2257,5,2257,True
2258,3,2258,False
2259,6,2259,False
2260,7,2260,False
2261,9,2261,True
2262,8,2262,False
2263,2,2263,False
2264,2,2264,False
2265,3,2265,False
2266,6,2266,False
2267,0,2267,False
2268,1,2268,False
2269,4,2269,False
2270,8,2270,False
2271,6,2271,False
2272,4,2272,False
2273,4,2273,False
2274,0,2274,False
2275,2,2275,False
2276,2,2276,False
2277,6,2277,True
2278,0,2278,True
2279,4,2279,False
2280,4,2280,False
2281,4,2281,False
2282,5,2282,False
2283,4,2283,True
2284,1,2284,False
2285,8,2285,False
2286,7,2286,False
2287,0,2287,False
2288,6,2288,True
2289,2,2289,False
2290,5,2290,False
2291,5,2291,False
2292,0,2292,False
2293,3,2293,False
2294,6,2294,False
2295,9,2295,False
2296,4,2296,False
2297,9,2297,False
2298,9,2298,False
2299,4,2299,False
2300,0,2300,False
2301,6,2301,False
2302,4,2302,False
2303,3,2303,False
2304,2,2304,True
2305,2,2305,True
2306,9,2306,False
2307,2,2307,False
2308,7,2308,False
2309,2,2309,False
2310,2,2310,False
2311,5,2311,False
2312,4,2312,True
2313,4,2313,False
2314,0,2314,False
2315,1,2315,False
2316,3,2316,False
2317,3,2317,False
2318,7,2318,False
2319,8,2319,True
2320,7,2320,False
2321,3,2321,False
2322,7,2322,False
2323,2,2323,False
2324,9,2324,False
2325,9,2325,False
2326,9,2326,False
2327,2,2327,False
2328,5,2328,True
2329,2,2329,False
2330,3,2330,False
2331,0,2331,False
2332,6,2332,False
2333,8,2333,False
2334,8,2334,False
2335,7,2335,False
2336,0,2336,False
2337,4,2337,True
2338,0,2338,False
2339,7,2339,False
2340,9,2340,False
2341,2,2341,False
2342,1,2342,False
2343,8,2343,False
2344,9,2344,False
2345,6,2345,False
2346,2,2346,False
2347,9,2347,False
2348,3,2348,True
2349,5,2349,False
2350,5,2350,False
2351,7,2351,False
2352,4,2352,False
2353,0,2353,False
2354,6,2354,False
2355,0,2355,True
2356,8,2356,False
2357,3,2357,False
2358,9,2358,True
2359,2,2359,False
2360,6,2360,False
2361,1,2361,False
2362,1,2362,True
2363,3,2363,True
2364,9,2364,False
2365,8,2365,False
2366,4,2366,False
2367,1,2367,False
2368,8,2368,False
2369,7,2369,False
2370,7,2370,False
2371,4,2371,True
2372,0,2372,False
2373,4,2373,False
2374,0,2374,False
2375,3,2375,True
2376,1,2376,True
2377,2,2377,False
2378,2,2378,False
2379,8,2379,False
2380,5,2380,False
2381,5,2381,False
2382,5,2382,False
2383,5,2383,False
2384,0,2384,False
2385,4,2385,False
2386,1,2386,False
2387,5,2387,True
2388,9,2388,False
2389,4,2389,False
2390,3,2390,False
2391,1,2391,False
2392,4,2392,False
2393,1,2393,True
2394,5,2394,False
2395,2,2395,False
2396,3,2396,False
2397,2,2397,False
2398,9,2398,False
2399,6,2399,True
2400,4,2400,False
2401,1,2401,True
2402,0,2402,False
2403,7,2403,True
2404,8,2404,True
2405,1,2405,True
2406,5,2406,False
2407,5,2407,False
2408,5,2408,True
2409,7,2409,False
2410,3,2410,False
2411,4,2411,True
2412,7,2412,True
2413,2,2413,False
2414,1,2414,False
2415,6,2415,False
2416,7,2416,False
2417,3,2417,False
2418,3,2418,False
2419,7,2419,False
2420,1,2420,False
2421,5,2421,False
2422,8,2422,False
2423,3,2423,True
2424,2,2424,False
2425,3,2425,True
2426,3,2426,True
2427,8,2427,True
2428,6,2428,False
2429,8,2429,True
2430,7,2430,False
2431,7,2431,False
2432,2,2432,False
2433,5,2433,True
2434,1,2434,False
2435,5,2435,False
2436,2,2436,False
2437,0,2437,False
2438,6,2438,False
2439,2,2439,True
2440,1,2440,False
2441,6,2441,False
2442,3,2442,False
2443,0,2443,False
2444,7,2444,False
2445,3,2445,False
2446,9,2446,False
2447,9,2447,False
2448,8,2448,False
2449,5,2449,False
2450,7,2450,False
2451,7,2451,False
2452,2,2452,False
2453,8,2453,False
2454,4,2454,False
2455,1,2455,False
2456,0,2456,False
2457,5,2457,False
2458,1,2458,True
2459,7,2459,False
2460,7,2460,False
2461,6,2461,False
2462,8,2462,False
2463,9,2463,False
2464,2,2464,False
2465,6,2465,True
2466,3,2466,True
2467,1,2467,False
2468,7,2468,False
2469,7,2469,True
2470,0,2470,False
2471,9,2471,False
2472,3,2472,False
2473,9,2473,True
2474,4,2474,False
2475,0,2475,False
2476,4,2476,False
2477,3,2477,False
2478,0,2478,True
2479,4,2479,False
2480,1,2480,False
2481,8,2481,False
2482,2,2482,False
2483,1,2483,False
2484,2,2484,False
2485,7,2485,True
2486,1,2486,False
2487,5,2487,True
2488,9,2488,False
2489,6,2489,False
2490,8,2490,False
2491,8,2491,False
2492,2,2492,False
2493,9,2493,False
2494,2,2494,False
2495,5,2495,True
2496,9,2496,False
2497,5,2497,False
2498,3,2498,True
2499,9,2499,False
2500,7,2500,True
2501,3,2501,False
2502,3,2502,False
2503,4,2503,False
2504,4,2504,False
2505,3,2505,False
2506,4,2506,False
2507,6,2507,False
2508,9,2508,False
2509,8,2509,True
2510,7,2510,False
2511,0,2511,False
2512,6,2512,False
2513,1,2513,False
2514,3,2514,False
2515,2,2515,False
2516,2,2516,False
2517,6,2517,False
2518,1,2518,False
2519,3,2519,False
2520,4,2520,False
2521,9,2521,True
2522,7,2522,False
2523,8,2523,True
2524,7,2524,False
2525,3,2525,False
2526,6,2526,False
2527,8,2527,False
2528,3,2528,False
2529,4,2529,False
2530,3,2530,False
2531,7,2531,False
2532,4,2532,True
2533,2,2533,False
2534,5,2534,False
2535,1,2535,False
2536,3,2536,False
2537,6,2537,False
2538,2,2538,True
2539,4,2539,True
2540,3,2540,False
2541,6,2541,True
2542,2,2542,False
2543,3,2543,True
2544,7,2544,True
2545,6,2545,False
2546,6,2546,False
2547,0,2547,False
2548,7,2548,False
2549,6,2549,False
2550,5,2550,False
2551,6,2551,False
2552,8,2552,False
2553,2,2553,False
2554,2,2554,False
2555,3,2555,True
2556,9,2556,False
2557,6,2557,False
2558,4,2558,False
2559,4,2559,True
2560,7,2560,False
2561,4,2561,False
2562,6,2562,False
2563,4,2563,False
2564,0,2564,False
2565,0,2565,False
2566,9,2566,False
2567,6,2567,False
2568,1,2568,False
2569,1,2569,True
2570,7,2570,False
2571,3,2571,False
2572,0,2572,True
2573,8,2573,True
2574,0,2574,False
2575,5,2575,True
2576,4,2576,False
2577,8,2577,False
2578,3,2578,False
2579,1,2579,False
2580,3,2580,False
2581,8,2581,False
2582,4,2582,False
2583,5,2583,False
2584,9,2584,False
2585,1,2585,False
2586,8,2586,False
2587,9,2587,False
2588,0,2588,False
2589,5,2589,False
2590,0,2590,False
2591,4,2591,False
2592,7,2592,False
2593,7,2593,False
2594,2,2594,False
2595,1,2595,False
2596,7,2596,True
2597,2,2597,False
2598,2,2598,False
2599,9,2599,False
2600,6,2600,True
2601,2,2601,False
2602,5,2602,False
2603,8,2603,False
2604,9,2604,False
2605,2,2605,False
2606,6,2606,True
2607,0,2607,True
2608,7,2608,False
2609,0,2609,True
2610,2,2610,False
2611,1,2611,False
2612,0,2612,True
2613,4,2613,False
2614,0,2614,True
2615,2,2615,False
2616,8,2616,False
2617,1,2617,False
2618,0,2618,False
2619,0,2619,False
2620,5,2620,True
2621,2,2621,False
2622,9,2622,False
2623,8,2623,False
2624,6,2624,True
2625,0,2625,False
2626,8,2626,False
2627,7,2627,False
2628,8,2628,True
2629,3,2629,True
2630,2,2630,False
2631,0,2631,True
2632,7,2632,False
2633,4,2633,False
2634,8,2634,False
2635,5,2635,False
2636,9,2636,False
2637,3,2637,False
2638,7,2638,False
2639,1,2639,False
2640,0,2640,False
2641,7,2641,False
2642,0,2642,True
2643,4,2643,True
2644,1,2644,False
2645,6,2645,False
2646,3,2646,False
2647,1,2647,False
2648,7,2648,False
2649,5,2649,True
2650,7,2650,False
2651,3,2651,False
